"","hightemp01","hightemp02","normal01","normal02"
"AQUIFEX_00853",76.2476262012146,89.4671961094571,87.7116511575639,75.7511926376372
"AQUIFEX_00036",114.371439301822,97.4198357636311,107.646117329738,95.6857170159628
"AQUIFEX_00749",112.364922822843,125.25407455324,131.567476736346,119.607146269954
"AQUIFEX_00555",140.456153528553,127.242234466784,148.511772982693,136.55149199153
"AQUIFEX_00454",166.540867755285,198.815991354349,167.449515846258,155.48929015094
"AQUIFEX_01275",254.827592830375,212.733110749154,257.15461362104,245.194649853405
"AQUIFEX_00933",296.964438888941,284.306867636719,299.016992582604,287.057151047888
"AQUIFEX_00330",212.690746771809,200.804151267893,225.259467745562,202.335422440005
"AQUIFEX_00632",595.935394256862,551.714376008319,593.050368622165,584.08156428494
"AQUIFEX_01291",226.736362124664,238.579189625219,227.252914362779,199.345243783256
"AQUIFEX_01654",129.420312894167,112.331035115207,117.613350415824,124.590777364535
"AQUIFEX_01668",322.045894876183,311.147026469557,302.00716250843,322.939294928875
"AQUIFEX_00396",62.2020108483593,81.5145564552832,69.7706316026077,79.7380975133023
"AQUIFEX_01442",119.38773049927,115.313274985523,107.646117329738,102.662800548377
"AQUIFEX_00585",271.882982901699,284.306867636719,296.026822656778,286.060424828972
"AQUIFEX_01220",38.1238131006073,37.7750383573264,49.836165430434,49.836310945814
"AQUIFEX_00166",112.364922822843,93.4435159365441,90.7018210833899,81.7315499511349
"AQUIFEX_00116",84.2736921171319,72.5678368443375,79.7378646886945,104.656252986209
"AQUIFEX_01058",192.625581982016,180.922552132458,145.521603056867,187.384529156261
"AQUIFEX_01296",104.338856906925,97.4198357636311,85.7182045403465,87.7119072646326
"AQUIFEX_01071",88.2867250750906,98.4139157204029,113.62645718139,86.7151810457163
"AQUIFEX_00905",99.3225657094769,100.402075633946,83.7247579231292,88.7086334835489
"AQUIFEX_00839",113.368181062332,102.39023554749,101.665777478085,90.7020859213814
"AQUIFEX_01723",262.853658746292,278.342387896089,255.161167003822,251.175007166902
"AQUIFEX_00958",189.615807263547,177.940312262143,199.344661721736,181.404171842763
"AQUIFEX_00137",108.351889864884,104.378395461033,119.606797033042,96.6824432348791
"AQUIFEX_01142",80.2606591591733,68.5915170172505,55.8165052820861,77.7446450754698
"AQUIFEX_01327",112.364922822843,113.325115071979,95.6854376264334,101.66607432946
"AQUIFEX_01306",106.345373385905,88.4731161526854,94.6887143178247,101.66607432946
"AQUIFEX_00077",138.449637049574,150.106073472534,123.593690267476,144.525301742861
"AQUIFEX_00172",257.837367548844,224.662070230415,246.190657226344,246.191376072321
"AQUIFEX_01469",130.423571133657,119.28959481261,113.62645718139,107.646431642958
"AQUIFEX_01440",251.817818111906,263.431188544513,273.102186558778,258.152090699316
"AQUIFEX_00559",252.821076351396,228.638390057502,245.193933917735,241.20774497774
"AQUIFEX_00151",131.426829373146,137.183034034501,112.629733872781,125.587503583451
"AQUIFEX_00765",60.19549436938,64.6151971901635,51.8296120476514,71.7642877619721
"AQUIFEX_00807",138.449637049574,149.111993515762,137.547816587998,153.495837713107
"AQUIFEX_00486",258.840625788334,270.389748241915,263.134953472692,251.175007166902
"AQUIFEX_00856",174.566933671202,163.029112910566,195.357768487301,172.433635872516
"AQUIFEX_00192",238.77546099854,230.626549971045,282.072696336257,227.253577912912
"AQUIFEX_00494",236.768944519561,228.638390057502,225.259467745562,261.142269356065
"AQUIFEX_00568",236.768944519561,229.632470014273,205.325001573388,225.260125475079
"AQUIFEX_01137",223.726587406195,203.786391138208,215.292234659475,211.305958410251
"AQUIFEX_01189",72.2345932432559,83.5027163688267,83.7247579231292,65.7839304484744
"AQUIFEX_01392",189.615807263547,187.88111182986,199.344661721736,204.328874877837
"AQUIFEX_01674",172.560417192223,167.999512694425,197.351215104519,179.41071940493
"AQUIFEX_00728",158.514801839367,147.123833602218,134.557646662172,150.505659056358
"AQUIFEX_00230",134.436604091615,134.200794164186,117.613350415824,145.522027961777
"AQUIFEX_00169",258.840625788334,247.525909236165,252.170997077996,226.256851693995
"AQUIFEX_01167",249.811301632927,253.490388976795,235.226700831649,242.204471196656
"AQUIFEX_01198",135.439862331105,112.331035115207,123.593690267476,115.620241394288
"AQUIFEX_00482",92.2997580330493,91.4553560230006,102.662500786694,111.633336518623
"AQUIFEX_00910",185.602774305588,182.910712046001,174.426579006519,160.472921245521
"AQUIFEX_00972",134.436604091615,123.265914639697,127.580583501911,142.531849305028
"AQUIFEX_01138",134.436604091615,123.265914639697,131.567476736346,103.659526767293
"AQUIFEX_00619",182.592999587119,181.91663208923,171.436409080693,160.472921245521
"AQUIFEX_00461",128.417054654677,143.147513775131,131.567476736346,139.541670648279
"AQUIFEX_01550",88.2867250750906,99.4079956771746,78.7411413800858,90.7020859213814
"AQUIFEX_01105",70.2280767642766,54.674397622446,65.7837383681729,56.8133944782279
"AQUIFEX_00186",425.381493543618,421.48990167122,432.577915936167,402.677392442177
"AQUIFEX_01399",383.244647485052,407.572782276416,418.623789615646,408.657749755675
"AQUIFEX_00556",104.338856906925,115.313274985523,113.62645718139,99.6726218916279
"AQUIFEX_01098",154.501768881409,178.934392218914,145.521603056867,143.528575523944
"AQUIFEX_01003",167.544125994774,149.111993515762,162.465899303215,173.430362091433
"AQUIFEX_01038",114.371439301822,140.165273904816,129.574030119128,140.538396867195
"AQUIFEX_01661",82.2671756381526,61.6329573198483,55.8165052820861,66.7806566673907
"AQUIFEX_00879",88.2867250750906,114.319195028751,95.6854376264334,84.7217286078837
"AQUIFEX_01309",110.358406343863,94.4375958933159,116.616627107216,105.652979205126
"AQUIFEX_01551",94.3062745120286,120.283674769381,128.57730681052,117.613693832121
"AQUIFEX_00743",149.48547768396,137.183034034501,141.534709822433,130.571134678033
"AQUIFEX_00490",343.114317905466,385.703023227438,345.862988087212,334.90000955587
"AQUIFEX_01555",107.348631625394,96.4257558068594,81.7313113059118,99.6726218916279
"AQUIFEX_01215",145.472444726002,144.141593731903,134.557646662172,158.479468807688
"AQUIFEX_01737",171.557158952733,195.833751484034,180.406918858171,182.400898061679
"AQUIFEX_00431",73.2378514827456,74.555996757881,46.845995504608,63.7904780106419
"AQUIFEX_00265",184.599516066099,190.863351700175,207.318448190606,195.358338907591
"AQUIFEX_00334",88.2867250750906,77.5382366281962,81.7313113059118,95.6857170159628
"AQUIFEX_01464",188.612549024057,188.875191786632,209.311894807823,199.345243783256
"AQUIFEX_01581",93.3030162725389,87.4790361959137,81.7313113059118,76.7479188565535
"AQUIFEX_01081",86.2802085961113,75.5500767146527,79.7378646886945,91.6988121402977
"AQUIFEX_01736",69.2248185247869,91.4553560230006,83.7247579231292,80.7348237322186
"AQUIFEX_01665",344.117576144955,335.004945432078,351.843327938864,354.834533934195
"AQUIFEX_01549",83.2704338776423,72.5678368443375,65.7837383681729,81.7315499511349
"AQUIFEX_00148",136.443120570595,147.123833602218,124.590413576085,145.522027961777
"AQUIFEX_00098",196.638614939975,206.768631008523,207.318448190606,195.358338907591
"AQUIFEX_01518",109.355148104374,107.360635331349,98.6756075522594,123.594051145619
"AQUIFEX_00985",125.407279936208,107.360635331349,105.65267071252,96.6824432348791
"AQUIFEX_00031",128.417054654677,111.336955158436,106.649394021129,100.669348110544
"AQUIFEX_00641",198.645131418954,204.78047109498,190.374151944258,209.312505972419
"AQUIFEX_00241",106.345373385905,85.4908762823702,95.6854376264334,103.659526767293
"AQUIFEX_01314",262.853658746292,256.472628847111,267.121846707126,241.20774497774
"AQUIFEX_01254",116.377955780801,121.277754726153,110.636287255564,139.541670648279
"AQUIFEX_01615",510.65844390024,500.022218256188,504.341994155992,448.526798512326
"AQUIFEX_00305",101.329082188456,109.348795244892,90.7018210833899,90.7020859213814
"AQUIFEX_01371",207.674455574361,233.60878984136,210.308618116432,218.283041942665
"AQUIFEX_01596",98.3193074699873,79.5263965417397,93.691991009216,87.7119072646326
"AQUIFEX_00141",142.462670007533,136.188954077729,131.567476736346,125.587503583451
"AQUIFEX_00927",145.472444726002,156.070553213164,126.583860193302,147.515480399609
"AQUIFEX_00781",210.68423029283,202.792311181436,219.27912789391,221.273220599414
"AQUIFEX_00651",88.2867250750906,86.4849562391419,77.7444180714771,75.7511926376372
"AQUIFEX_00114",88.2867250750906,95.4316758500876,83.7247579231292,77.7446450754698
"AQUIFEX_01171",282.918823536086,272.377908155458,275.095633175996,291.044055923554
"AQUIFEX_00132",218.710296208747,222.673910316871,229.246360979997,239.214292539907
"AQUIFEX_00268",214.697263250788,213.727190705925,224.262744436953,239.214292539907
"AQUIFEX_01041",219.713554448237,203.786391138208,220.275851202518,230.243756569661
"AQUIFEX_00596",86.2802085961113,59.6447974063048,77.7444180714771,75.7511926376372
"AQUIFEX_00076",169.550642473754,166.011352780882,158.47900606878,155.48929015094
"AQUIFEX_01695",50.1629119744833,60.6388773630765,69.7706316026077,54.8199420403954
"AQUIFEX_01486",228.742878603644,232.614709884589,213.298788042258,239.214292539907
"AQUIFEX_00891",272.886241141189,262.437108587741,263.134953472692,243.201197415572
"AQUIFEX_01029",379.231614527094,389.679343054525,382.741750505733,351.844355277447
"AQUIFEX_00058",205.667939095381,208.756790922067,198.347938413127,185.391076718428
"AQUIFEX_00685",182.592999587119,163.029112910566,170.439685772084,173.430362091433
"AQUIFEX_01444",204.664680855892,159.052793083479,161.469175994606,169.443457215767
"AQUIFEX_01640",148.482219444471,159.052793083479,169.442962463476,161.469647464437
"AQUIFEX_00844",220.716812687726,217.703510533012,207.318448190606,207.319053534586
"AQUIFEX_01141",63.2052690878489,67.5974370604787,52.8263353562601,53.8232158214791
"AQUIFEX_00344",150.48873592345,143.147513775131,153.495389525737,134.558039553698
"AQUIFEX_00534",250.814559872416,258.460788760654,229.246360979997,261.142269356065
"AQUIFEX_00802",162.527834797326,133.206714207414,141.534709822433,143.528575523944
"AQUIFEX_01564",114.371439301822,113.325115071979,123.593690267476,125.587503583451
"AQUIFEX_00726",103.335598667436,109.348795244892,117.613350415824,119.607146269954
"AQUIFEX_01526",258.840625788334,265.419348458056,270.112016632952,255.161912042568
"AQUIFEX_01662",112.364922822843,105.372475417805,115.619903798607,127.580956021284
"AQUIFEX_01015",263.856916985782,247.525909236165,274.098909867387,269.116079107395
"AQUIFEX_00855",114.371439301822,92.4494359797724,102.662500786694,99.6726218916279
"AQUIFEX_00197",468.521597841674,466.223499725949,448.525488873906,476.435132641982
"AQUIFEX_00606",190.619065503036,200.804151267893,195.357768487301,173.430362091433
"AQUIFEX_00852",272.886241141189,278.342387896089,297.023545965387,283.070246172223
"AQUIFEX_00819",62.2020108483593,77.5382366281962,79.7378646886945,87.7119072646326
"AQUIFEX_01364",55.1792031719316,68.5915170172505,69.7706316026077,78.7413712943861
"AQUIFEX_00102",282.918823536086,312.141106426328,302.00716250843,306.991675426214
"AQUIFEX_00112",331.07521903159,282.318707723176,320.944905371995,330.913104680205
"AQUIFEX_00142",128.417054654677,130.224474337099,138.544539896607,166.453278559019
"AQUIFEX_01757",60.19549436938,59.6447974063048,69.7706316026077,77.7446450754698
"AQUIFEX_00376",79.2574009196836,58.650717449533,65.7837383681729,68.7741091052233
"AQUIFEX_00525",70.2280767642766,56.6625575359895,66.7804616767816,57.8101206971442
"AQUIFEX_01248",133.433345852126,136.188954077729,143.52815643965,116.616967613205
"AQUIFEX_00452",98.3193074699873,108.35471528812,101.665777478085,115.620241394288
"AQUIFEX_00611",100.325823948967,110.342875201664,103.659224095303,119.607146269954
"AQUIFEX_00701",145.472444726002,141.159353861588,155.488836142954,151.502385275274
"AQUIFEX_01060",222.723329166706,212.733110749154,221.272574511127,200.341970002172
"AQUIFEX_01457",423.374977064639,477.158379250438,468.45995504608,478.428585079814
"AQUIFEX_01394",405.316328753825,383.714863313894,404.669663295124,414.638107069172
"AQUIFEX_01344",258.840625788334,236.591029711676,236.223424140257,246.191376072321
"AQUIFEX_01073",130.423571133657,143.147513775131,137.547816587998,147.515480399609
"AQUIFEX_00127",136.443120570595,149.111993515762,129.574030119128,139.541670648279
"AQUIFEX_00045",128.417054654677,113.325115071979,111.633010564172,121.600598707786
"AQUIFEX_00629",87.2834668356009,102.39023554749,95.6854376264334,105.652979205126
"AQUIFEX_00736",68.2215602852973,83.5027163688267,79.7378646886945,89.7053597024651
"AQUIFEX_00639",65.2117855668283,76.5441566714245,66.7804616767816,56.8133944782279
"AQUIFEX_00224",86.2802085961113,107.360635331349,93.691991009216,83.7250023889675
"AQUIFEX_00023",88.2867250750906,71.5737568875657,97.6788842436507,87.7119072646326
"AQUIFEX_00361",96.3127909910079,106.366555374577,102.662500786694,92.695538359214
"AQUIFEX_00373",159.518060078857,174.958072391827,165.456069229041,155.48929015094
"AQUIFEX_00563",213.694005011299,196.827831440806,215.292234659475,205.325601096754
"AQUIFEX_00918",226.736362124664,201.798231224664,232.236530905823,222.26994681833
"AQUIFEX_01051",284.925340015065,296.23582711798,303.003885817039,293.037508361386
"AQUIFEX_00909",215.700521490278,225.656150187186,203.331554956171,223.266673037247
"AQUIFEX_01104",302.983988325879,298.223987031524,285.062866262083,293.037508361386
"AQUIFEX_00669",144.469186486512,136.188954077729,119.606797033042,134.558039553698
"AQUIFEX_00381",222.723329166706,232.614709884589,226.256191054171,211.305958410251
"AQUIFEX_01705",406.319586993315,412.543182060275,402.676216677907,392.710130253014
"AQUIFEX_00392",132.430087612636,141.159353861588,128.57730681052,122.597324926702
"AQUIFEX_00125",180.58648310814,162.035032953795,184.393812092606,190.374707813009
"AQUIFEX_00279",338.098026708017,361.845104264916,347.85643470443,344.867271745033
"AQUIFEX_01487",272.886241141189,264.425268501285,263.134953472692,285.063698610056
"AQUIFEX_01411",86.2802085961113,76.5441566714245,71.764078219825,82.7282761700512
"AQUIFEX_01174",291.948147691493,287.289107507035,307.987502360082,297.024413237051
"AQUIFEX_01271",302.983988325879,293.253587247665,301.010439199822,286.060424828972
"AQUIFEX_00156",84.2736921171319,89.4671961094571,97.6788842436507,79.7380975133023
"AQUIFEX_01633",267.869949943741,265.419348458056,258.151336929648,294.034234580302
"AQUIFEX_00936",109.355148104374,99.4079956771746,89.7050977747813,95.6857170159628
"AQUIFEX_01514",90.2932415540699,109.348795244892,99.6723308608681,105.652979205126
"AQUIFEX_01388",109.355148104374,112.331035115207,102.662500786694,124.590777364535
"AQUIFEX_00051",186.606032545078,176.946232305371,185.390535401215,149.508932837442
"AQUIFEX_01653",51.166170213973,70.579676930794,53.8230586648688,60.800299353893
"AQUIFEX_01434",361.17296621628,335.004945432078,370.781070802429,362.808343685526
"AQUIFEX_01435",126.410538175698,135.194874120957,109.639563946955,125.587503583451
"AQUIFEX_00425",145.472444726002,155.076473256392,142.531433131041,154.492563932023
"AQUIFEX_00348",139.452895289064,141.159353861588,125.587136884694,131.567860896949
"AQUIFEX_01335",138.449637049574,142.15343381836,132.564200044955,156.486016369856
"AQUIFEX_01279",147.478961204981,157.064633169936,134.557646662172,151.502385275274
"AQUIFEX_00063",142.462670007533,145.135673688675,135.554369970781,129.574408459116
"AQUIFEX_00289",217.707037969257,228.638390057502,238.216870757475,235.227387664242
"AQUIFEX_00210",92.2997580330493,65.6092771469352,86.7149278489552,82.7282761700512
"AQUIFEX_00994",170.553900713243,151.100153429305,141.534709822433,150.505659056358
"AQUIFEX_00309",216.703779729768,189.869271743404,226.256191054171,219.279768161581
"AQUIFEX_00925",240.78197747752,222.673910316871,237.220147448866,231.240482788577
"AQUIFEX_01080",156.508285360388,161.040952997023,151.501942908519,175.423814529265
"AQUIFEX_00672",66.215043806318,81.5145564552832,75.7509714542597,69.7708353241396
"AQUIFEX_01548",215.700521490278,211.739030792382,229.246360979997,221.273220599414
"AQUIFEX_00787",85.2769503566216,101.396155590718,75.7509714542597,83.7250023889675
"AQUIFEX_00200",237.772202759051,201.798231224664,236.223424140257,228.250304131828
"AQUIFEX_01561",83.2704338776423,70.579676930794,73.7575248370424,82.7282761700512
"AQUIFEX_00907",234.762428040582,248.519989192937,225.259467745562,225.260125475079
"AQUIFEX_00352",80.2606591591733,73.5619168011092,84.7214812317379,70.7675615430558
"AQUIFEX_00592",188.612549024057,178.934392218914,177.416748932345,169.443457215767
"AQUIFEX_00546",379.231614527094,384.708943270666,388.722090357385,398.690487566512
"AQUIFEX_01127",232.755911561602,212.733110749154,225.259467745562,223.266673037247
"AQUIFEX_00347",210.68423029283,193.845591570491,203.331554956171,195.358338907591
"AQUIFEX_00264",230.749395082623,229.632470014273,218.282404585301,221.273220599414
"AQUIFEX_00057",204.664680855892,184.898871959545,175.423302315128,181.404171842763
"AQUIFEX_01506",207.674455574361,186.887031873088,187.383982018432,196.355065126507
"AQUIFEX_00515",228.742878603644,223.667990273643,219.27912789391,235.227387664242
"AQUIFEX_00634",224.729845645685,224.662070230415,215.292234659475,244.197923634488
"AQUIFEX_01733",130.423571133657,174.958072391827,177.416748932345,184.394350499512
"AQUIFEX_01519",235.765686280071,217.703510533012,237.220147448866,245.194649853405
"AQUIFEX_00516",188.612549024057,170.98175256474,173.42985569791,180.407445623847
"AQUIFEX_00773",222.723329166706,216.709430576241,196.35449179591,213.299410848084
"AQUIFEX_00445",218.710296208747,198.815991354349,209.311894807823,215.292863285916
"AQUIFEX_01671",370.202290371687,360.851024308144,360.813837716342,392.710130253014
"AQUIFEX_00370",162.527834797326,154.082393299621,163.462622611824,151.502385275274
"AQUIFEX_00028",92.2997580330493,99.4079956771746,85.7182045403465,101.66607432946
"AQUIFEX_00577",93.3030162725389,102.39023554749,102.662500786694,91.6988121402977
"AQUIFEX_01638",94.3062745120286,95.4316758500876,81.7313113059118,103.659526767293
"AQUIFEX_00932",134.436604091615,133.206714207414,142.531433131041,117.613693832121
"AQUIFEX_00500",297.967697128431,256.472628847111,247.187380534953,252.171733385819
"AQUIFEX_01454",74.2411097222353,83.5027163688267,91.6985443919986,75.7511926376372
"AQUIFEX_01698",142.462670007533,107.360635331349,116.616627107216,113.626788956456
"AQUIFEX_00333",196.638614939975,180.922552132458,191.370875252867,187.384529156261
"AQUIFEX_00408",192.625581982016,152.094233386077,183.397088783997,190.374707813009
"AQUIFEX_00867",467.518339602184,467.217579682721,416.630342998429,476.435132641982
"AQUIFEX_00798",116.377955780801,119.28959481261,125.587136884694,105.652979205126
"AQUIFEX_00681",188.612549024057,193.845591570491,179.410195549563,182.400898061679
"AQUIFEX_00668",272.886241141189,306.176626685698,281.075973027648,282.073519953307
"AQUIFEX_00163",82.2671756381526,78.5323165849679,92.6952677006073,87.7119072646326
"AQUIFEX_00888",122.397505217739,125.25407455324,131.567476736346,139.541670648279
"AQUIFEX_00811",74.2411097222353,73.5619168011092,53.8230586648688,82.7282761700512
"AQUIFEX_00037",180.58648310814,208.756790922067,171.436409080693,177.417266967098
"AQUIFEX_00843",310.006796002307,310.152946512785,301.010439199822,300.0145918938
"AQUIFEX_01667",62.2020108483593,57.6566374927613,72.7608015284337,66.7806566673907
"AQUIFEX_01016",57.185719650911,49.7039978385873,44.8525488873906,58.8068469160605
"AQUIFEX_00512",140.456153528553,141.159353861588,149.508496291302,156.486016369856
"AQUIFEX_01716",318.032861918224,277.348307939317,314.964565520343,308.985127864047
"AQUIFEX_00643",161.524576557836,174.958072391827,152.498666217128,159.476195026605
"AQUIFEX_00327",160.521318318347,143.147513775131,155.488836142954,151.502385275274
"AQUIFEX_00734",147.478961204981,153.088313342849,156.485559451563,164.459826121186
"AQUIFEX_00980",148.482219444471,178.934392218914,157.482282760172,151.502385275274
"AQUIFEX_01227",150.48873592345,137.183034034501,159.475729377389,153.495837713107
"AQUIFEX_01754",242.788493956499,214.721270662697,238.216870757475,247.188102291237
"AQUIFEX_00030",182.592999587119,160.046873040251,181.40364216678,190.374707813009
"AQUIFEX_01408",142.462670007533,154.082393299621,151.501942908519,160.472921245521
"AQUIFEX_00604",156.508285360388,185.892951916317,165.456069229041,165.456552340102
"AQUIFEX_01540",156.508285360388,159.052793083479,165.456069229041,141.535123086112
"AQUIFEX_01145",379.231614527094,383.714863313894,408.656556529559,374.769058312521
"AQUIFEX_00895",147.478961204981,143.147513775131,155.488836142954,138.544944429363
"AQUIFEX_01056",140.456153528553,149.111993515762,131.567476736346,131.567860896949
"AQUIFEX_01320",166.540867755285,169.987672607969,179.410195549563,175.423814529265
"AQUIFEX_01347",117.381214020291,126.248154510012,119.606797033042,100.669348110544
"AQUIFEX_01053",135.439862331105,115.313274985523,126.583860193302,129.574408459116
"AQUIFEX_01589",120.39098873876,129.230394380327,127.580583501911,149.508932837442
"AQUIFEX_00173",174.566933671202,175.952152348599,183.397088783997,198.34851756434
"AQUIFEX_00740",315.023087199755,320.093746080502,326.925245223647,328.919652242372
"AQUIFEX_00453",234.762428040582,243.549589409078,236.223424140257,253.168459604735
"AQUIFEX_01720",121.39424697825,104.378395461033,112.629733872781,114.623515175372
"AQUIFEX_00623",88.2867250750906,79.5263965417397,85.7182045403465,97.6791694537954
"AQUIFEX_00363",116.377955780801,127.242234466784,107.646117329738,109.639884080791
"AQUIFEX_00813",192.625581982016,192.851511613719,201.338108338954,177.417266967098
"AQUIFEX_01267",113.368181062332,110.342875201664,99.6723308608681,104.656252986209
"AQUIFEX_01346",99.3225657094769,100.402075633946,91.6985443919986,111.633336518623
"AQUIFEX_00202",275.896015859658,272.377908155458,281.075973027648,291.044055923554
"AQUIFEX_00443",137.446378810084,146.129753645447,156.485559451563,142.531849305028
"AQUIFEX_01751",46.1498790165246,43.7395180979568,52.8263353562601,54.8199420403954
"AQUIFEX_01750",104.338856906925,103.384315504262,95.6854376264334,93.6922645781303
"AQUIFEX_01446",104.338856906925,99.4079956771746,95.6854376264334,89.7053597024651
"AQUIFEX_00070",266.866691704251,252.496309020024,255.161167003822,261.142269356065
"AQUIFEX_01024",253.824334590885,247.525909236165,245.193933917735,258.152090699316
"AQUIFEX_01613",252.821076351396,246.531829279393,263.134953472692,255.161912042568
"AQUIFEX_00035",244.795010435478,270.389748241915,236.223424140257,244.197923634488
"AQUIFEX_01607",90.2932415540699,87.4790361959137,81.7313113059118,75.7511926376372
"AQUIFEX_00536",198.645131418954,220.685750403328,229.246360979997,228.250304131828
"AQUIFEX_00342",206.671197334871,218.697590489784,227.252914362779,223.266673037247
"AQUIFEX_00934",65.2117855668283,69.5855969740222,73.7575248370424,57.8101206971442
"AQUIFEX_01650",222.723329166706,214.721270662697,223.266021128344,233.233935226409
"AQUIFEX_00576",393.277229879949,389.679343054525,384.735197122951,424.605369258335
"AQUIFEX_01641",210.68423029283,208.756790922067,195.357768487301,217.286315723749
"AQUIFEX_01139",170.553900713243,170.98175256474,152.498666217128,162.466373683354
"AQUIFEX_00417",80.2606591591733,77.5382366281962,71.764078219825,93.6922645781303
"AQUIFEX_01530",179.58322486865,180.922552132458,204.32827826478,172.433635872516
"AQUIFEX_00613",74.2411097222353,53.6803176656743,82.7280346145205,74.754466418721
"AQUIFEX_01623",230.749395082623,254.484468933567,231.239807597214,239.214292539907
"AQUIFEX_01196",164.534351276305,156.070553213164,143.52815643965,160.472921245521
"AQUIFEX_01576",53.1726866929523,61.6329573198483,71.764078219825,55.8166682593116
"AQUIFEX_01281",187.609290784568,179.928472175686,188.380705327041,174.427088310349
"AQUIFEX_01595",80.2606591591733,88.4731161526854,74.754248145651,88.7086334835489
"AQUIFEX_00311",66.215043806318,63.6211172333918,49.836165430434,57.8101206971442
"AQUIFEX_00605",157.511543599878,149.111993515762,141.534709822433,150.505659056358
"AQUIFEX_00266",168.547384234264,153.088313342849,156.485559451563,161.469647464437
"AQUIFEX_00107",60.19549436938,65.6092771469352,51.8296120476514,54.8199420403954
"AQUIFEX_01443",153.498510641919,145.135673688675,165.456069229041,150.505659056358
"AQUIFEX_00312",282.918823536086,291.265427334122,279.082526410431,289.050603485721
"AQUIFEX_00779",136.443120570595,133.206714207414,145.521603056867,141.535123086112
"AQUIFEX_00858",116.377955780801,133.206714207414,141.534709822433,139.541670648279
"AQUIFEX_00027",251.817818111906,258.460788760654,249.18082715217,260.145543137149
"AQUIFEX_01666",139.452895289064,131.21855429387,154.492112834346,139.541670648279
"AQUIFEX_00527",178.579966629161,186.887031873088,185.390535401215,168.446730996851
"AQUIFEX_01644",254.827592830375,246.531829279393,272.10546325017,247.188102291237
"AQUIFEX_00477",123.400763457229,117.301434899066,143.52815643965,125.587503583451
"AQUIFEX_00340",102.332340427946,97.4198357636311,122.596966958868,105.652979205126
"AQUIFEX_00215",116.377955780801,121.277754726153,137.547816587998,124.590777364535
"AQUIFEX_00549",91.2964997935596,87.4790361959137,95.6854376264334,82.7282761700512
"AQUIFEX_00110",81.2639173986629,85.4908762823702,91.6985443919986,93.6922645781303
"AQUIFEX_00863",62.2020108483593,77.5382366281962,85.7182045403465,83.7250023889675
"AQUIFEX_00993",122.397505217739,139.171193948044,130.570753427737,127.580956021284
"AQUIFEX_00984",131.426829373146,123.265914639697,115.619903798607,125.587503583451
"AQUIFEX_00123",86.2802085961113,94.4375958933159,88.7083744661726,72.7610139808884
"AQUIFEX_00082",125.407279936208,129.230394380327,133.560923353563,103.659526767293
"AQUIFEX_01043",72.2345932432559,65.6092771469352,85.7182045403465,73.7577401998047
"AQUIFEX_01593",67.2183020458076,61.6329573198483,69.7706316026077,55.8166682593116
"AQUIFEX_00213",92.2997580330493,100.402075633946,96.682160935042,72.7610139808884
"AQUIFEX_00167",206.671197334871,214.721270662697,195.357768487301,211.305958410251
"AQUIFEX_00767",162.527834797326,155.076473256392,163.462622611824,154.492563932023
"AQUIFEX_00466",306.997021283838,282.318707723176,299.016992582604,301.011318112716
"AQUIFEX_01333",304.990504804858,257.466708803882,298.020269273996,305.994949207298
"AQUIFEX_00597",244.795010435478,276.354227982545,275.095633175996,283.070246172223
"AQUIFEX_01421",216.703779729768,228.638390057502,223.266021128344,231.240482788577
"AQUIFEX_00117",184.599516066099,200.804151267893,195.357768487301,203.332148658921
"AQUIFEX_00593",162.527834797326,174.958072391827,167.449515846258,175.423814529265
"AQUIFEX_00499",170.553900713243,161.040952997023,163.462622611824,171.4369096536
"AQUIFEX_01416",160.521318318347,181.91663208923,160.472452685998,168.446730996851
"AQUIFEX_00332",140.456153528553,159.052793083479,157.482282760172,165.456552340102
"AQUIFEX_00372",124.404021696719,101.396155590718,123.593690267476,131.567860896949
"AQUIFEX_01318",132.430087612636,113.325115071979,108.642840638346,116.616967613205
"AQUIFEX_01458",107.348631625394,87.4790361959137,102.662500786694,110.636610299707
"AQUIFEX_01413",98.3193074699873,111.336955158436,101.665777478085,93.6922645781303
"AQUIFEX_01006",114.371439301822,104.378395461033,109.639563946955,101.66607432946
"AQUIFEX_01183",104.338856906925,117.301434899066,110.636287255564,102.662800548377
"AQUIFEX_00594",141.459411768043,124.259994596468,124.590413576085,116.616967613205
"AQUIFEX_01028",118.384472259781,131.21855429387,132.564200044955,124.590777364535
"AQUIFEX_00449",133.433345852126,117.301434899066,140.537986513824,132.564587115865
"AQUIFEX_00688",156.508285360388,143.147513775131,145.521603056867,137.548218210447
"AQUIFEX_00319",183.596257826609,166.011352780882,168.446239154867,160.472921245521
"AQUIFEX_01131",172.560417192223,182.910712046001,175.423302315128,167.450004777935
"AQUIFEX_00072",240.78197747752,194.839671527262,241.207040683301,233.233935226409
"AQUIFEX_00492",270.87972466221,256.472628847111,273.102186558778,265.12917423173
"AQUIFEX_00146",296.964438888941,274.366068069002,281.075973027648,273.102983983061
"AQUIFEX_01600",497.616086786874,538.791336570286,542.217479883122,534.245253339126
"AQUIFEX_01697",152.495252402429,169.987672607969,144.524879748259,145.522027961777
"AQUIFEX_00286",358.163191497811,386.697103184209,385.731920431559,378.755963188186
"AQUIFEX_00996",110.358406343863,118.295514855838,112.629733872781,104.656252986209
"AQUIFEX_01497",102.332340427946,94.4375958933159,94.6887143178247,80.7348237322186
