"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"249","AQUIFEX_00299",76.8223068983843,0.0777144088096725,0.241708224691615,0.321521573826563,0.74781516590506,0.998423302204163,"no"
"250","AQUIFEX_00300",76.5688951695303,0.0121059737403422,0.237941921736625,0.050877851418474,0.959422854655039,0.998423302204163,"no"
"251","AQUIFEX_00301",342.501199255369,-0.00329147772333451,0.122746813873257,-0.0268151784919903,0.978607146885499,0.998423302204163,"no"
"252","AQUIFEX_00302",495.896934095711,0.0319579917527483,0.103460498481193,0.30889075755379,0.757404627652949,0.998423302204163,"no"
"253","AQUIFEX_00304",181.806376080015,0.0619088758508938,0.174942409098271,0.353881464020069,0.723427718897799,0.998423302204163,"no"
"254","AQUIFEX_00305",98.0204461095299,0.215925840550967,0.235538492418515,0.916732710368634,0.359282720939404,0.998423302204163,"no"
"255","AQUIFEX_00306",436.24495640732,0.0473279335856918,0.106941362899294,0.442559663563107,0.658084265997082,0.998423302204163,"no"
"256","AQUIFEX_00307",313.539604584565,0.161327292504954,0.128455417954521,1.25590103612501,0.209151852871181,0.998423302204163,"no"
"257","AQUIFEX_00308",133.197003761525,-0.0511447737481118,0.205171953142208,-0.249277608195612,0.803146050791469,0.998423302204163,"no"
"258","AQUIFEX_00309",213.027252672231,-0.132204983773843,0.157204269674691,-0.840975782956908,0.400361501342257,0.998423302204163,"no"
"259","AQUIFEX_00310",183.092338626261,-0.0520588510753008,0.173615497580928,-0.299851406128271,0.764290501932303,0.998423302204163,"no"
"260","AQUIFEX_00311",59.370611791822,0.270307697996795,0.228976645304949,1.18050335498977,0.237800076874772,0.998423302204163,"no"
"261","AQUIFEX_00312",285.57934519159,0.0153256473041172,0.130831917698377,0.117139972980059,0.906749133910103,0.998423302204163,"no"
"262","AQUIFEX_00313",220.447389627085,0.0481278796928921,0.155571385823887,0.309362029771817,0.757046150488682,0.998423302204163,"no"
"263","AQUIFEX_00314",187.066718484441,-0.02028373850371,0.169914204503999,-0.119376355631484,0.904977192800206,0.998423302204163,"no"
"264","AQUIFEX_00315",173.323923261213,-0.0680288459102929,0.183639816934025,-0.37044714510216,0.71104935165599,0.998423302204163,"no"
